id,citations,hindex,gindex,title,cs_author,biology_author,sociology_author,is_bridge_node,label
180372,618,11,24,0,0,1,0,0,180372
180888,5451,38,73,3,0,0,0,0,180888
187924,6053,39,77,0,0,0,0,0,187924
190566,36961,84,191,3,0,0,0,0,190566
191769,5812,34,76,3,0,0,0,0,191769
193817,19172,58,138,0,0,0,0,0,193817
196937,3102,28,55,0,0,0,0,0,196937
199695,6527,40,80,3,0,0,0,0,199695
200770,16733,70,126,3,0,0,0,0,200770
205118,2824,27,52,0,0,0,0,0,205118
210695,11947,52,108,3,0,1,0,0,210695
215750,3525,31,58,0,0,0,0,0,215750
219452,22349,73,147,3,0,0,0,0,219452
220326,15121,65,121,3,0,1,0,0,220326
225250,15211,59,114,0,0,0,0,0,225250
225868,21619,48,147,3,1,0,0,0,225868
227376,17218,56,131,3,0,1,0,0,227376
229037,4353,30,65,0,1,0,0,0,229037
239118,7255,40,83,0,0,0,0,0,239118
243994,2986,26,54,0,0,0,0,0,243994
250826,620,11,24,0,0,0,0,0,250826
269632,10,2,2,0,0,0,0,0,269632
274191,2540,25,50,0,0,0,0,0,274191
284405,837,15,28,3,0,0,0,0,284405
298539,5043,40,69,0,0,0,0,0,298539
305077,9261,40,96,3,0,0,0,0,305077
317540,8609,48,88,0,0,0,0,0,317540
317698,5678,33,75,3,0,0,0,0,317698
320127,27990,76,167,3,0,1,0,0,320127
337134,2634,26,51,3,0,0,0,0,337134
338685,7448,37,86,3,0,1,0,0,338685
343162,2363,21,48,0,0,1,0,0,343162
346350,12919,51,113,3,0,1,0,0,346350
347120,2151,20,46,0,0,0,0,0,347120
352423,2394,27,46,3,0,0,0,0,352423
369535,192,6,13,2,0,0,0,0,369535
381982,31230,78,176,3,0,1,0,0,381982
390397,12764,50,112,3,0,0,0,0,390397
400778,2101,23,45,2,0,0,0,0,400778
153,251,10,14,0,0,0,0,0,153
26724,75,5,8,0,0,1,0,0,26724
65794,258,9,15,0,0,0,0,0,65794
76214,60,5,7,0,0,0,0,0,76214
105116,181,7,12,0,0,0,0,0,105116
105395,2500,26,45,0,0,0,0,0,105395
159879,1841,20,32,0,0,1,0,0,159879
211252,233,9,12,0,0,1,0,0,211252
226839,279,9,16,3,0,0,0,0,226839
379220,183,7,12,0,0,0,0,0,379220
384725,876,17,23,0,0,1,0,0,384725
158,452,12,19,3,1,0,0,0,158
22103,4166,36,61,3,1,0,0,0,22103
29574,5743,41,70,0,1,1,0,0,29574
287991,3919,34,54,0,1,0,0,0,287991
159,326,11,17,3,0,0,0,0,159
58035,819,15,28,2,0,1,0,0,58035
112062,5561,35,73,3,0,1,0,0,112062
223753,1662,15,40,0,0,1,0,0,223753
278018,416,11,19,0,0,0,0,0,278018
297452,47,2,6,0,0,0,0,0,297452
347911,1456,20,35,3,0,0,0,0,347911
381656,53,4,6,0,0,0,0,0,381656
160,259,7,16,0,0,0,0,0,160
27249,2247,19,47,0,1,1,0,0,27249
46397,21,2,4,0,0,1,0,0,46397
130568,171,6,13,0,0,1,0,0,130568
169725,649,13,25,0,0,1,0,0,169725
181124,1370,20,37,0,1,1,0,0,181124
277654,66,5,8,2,0,1,0,0,277654
309144,1572,19,37,3,1,1,0,0,309144
343290,7249,40,83,0,0,1,0,0,343290
351653,235,8,15,0,0,1,0,0,351653
366282,19,3,4,2,1,1,0,0,366282
373474,4874,32,69,0,1,1,0,0,373474
392666,816,12,28,3,0,1,0,0,392666
164,496,11,22,3,0,0,0,0,164
310407,153,9,12,0,0,1,0,0,310407
165,303,10,17,0,0,1,0,0,165
96381,272,6,16,0,0,0,0,0,96381
241386,313,11,17,0,0,0,0,0,241386
166,25,3,4,0,1,0,0,0,166
99411,11,2,3,0,1,0,0,0,99411
110182,857,15,25,0,1,0,0,0,110182
357558,2059,25,43,3,1,0,0,0,357558
167,1628,23,39,0,1,0,0,0,167
1805,5104,31,70,0,1,0,0,0,1805
4801,482,11,21,0,1,0,0,0,4801
16264,3377,32,57,3,0,0,0,0,16264
20769,314,8,17,0,1,0,0,0,20769
26821,5792,39,67,0,1,0,0,0,26821
29285,1975,21,43,3,1,0,0,0,29285
36677,4710,30,65,3,1,0,0,0,36677
49119,399,11,19,0,1,0,0,0,49119
52372,242,8,15,0,1,0,0,0,52372
62774,2419,29,45,0,1,0,0,0,62774
66009,49,4,6,0,1,0,0,0,66009
68495,2034,23,44,0,1,0,0,0,68495
75806,731,14,26,0,1,0,0,0,75806
77466,7271,44,79,3,1,0,0,0,77466
78002,889,12,29,3,1,0,0,0,78002
82451,3389,29,56,0,1,0,0,0,82451
93610,289,9,16,3,1,0,0,0,93610
110389,7745,42,87,3,0,0,0,0,110389
118844,601,13,23,0,1,0,0,0,118844
122784,1859,20,41,3,1,0,0,0,122784
125133,731,14,26,0,1,0,0,0,125133
136955,1786,19,42,3,1,0,0,0,136955
140901,5785,37,74,0,1,0,0,0,140901
145240,917,16,30,0,1,0,0,0,145240
150662,9099,50,94,3,1,0,0,0,150662
167232,474,12,21,0,1,0,0,0,167232
183162,4094,30,61,0,1,0,0,0,183162
192449,5934,43,71,0,1,0,0,0,192449
199702,286,8,16,0,1,0,0,0,199702
201276,212,8,14,1,1,0,0,0,201276
206852,492,12,20,3,1,0,0,0,206852
228614,250,7,15,0,1,0,0,0,228614
235868,11790,49,107,0,1,0,0,0,235868
252549,3924,29,60,3,1,0,0,0,252549
252739,832,12,28,3,1,0,0,0,252739
261184,791,14,25,0,1,0,0,0,261184
261580,14741,54,114,3,1,0,0,0,261580
267129,911,16,29,0,1,0,0,0,267129
278609,832,12,28,1,1,0,0,0,278609
282256,5053,30,71,3,1,0,0,0,282256
285864,3377,32,57,3,0,0,0,0,285864
286712,243,8,15,0,1,0,0,0,286712
316140,7665,47,83,3,1,0,0,0,316140
330130,1028,16,31,0,1,0,0,0,330130
334218,12676,43,110,0,1,0,0,0,334218
335970,331,10,17,2,1,0,0,0,335970
341314,358,10,17,0,1,0,0,0,341314
346781,2646,31,49,0,1,0,0,0,346781
362813,2191,22,46,0,1,0,0,0,362813
378792,15154,62,112,3,1,0,0,0,378792
380190,102,5,10,0,1,0,0,0,380190
382576,1634,23,40,3,1,0,0,0,382576
396558,6740,34,81,0,1,0,0,0,396558
169,60,4,7,0,1,0,0,0,169
39709,346,12,18,0,1,0,0,0,39709
86553,631,14,24,0,1,0,0,0,86553
121395,252,7,15,1,1,0,0,0,121395
242042,1665,21,39,0,0,0,0,0,242042
250956,372,10,19,0,1,0,0,0,250956
261392,606,14,22,3,1,0,0,0,261392
267653,472,11,20,0,1,0,0,0,267653
306083,77,3,8,0,0,0,0,0,306083
375043,9905,51,89,3,1,0,0,0,375043
382631,260,6,16,0,0,0,0,0,382631
170,21,3,4,0,1,0,0,0,170
214977,153,7,12,0,0,0,0,0,214977
359943,2747,25,44,3,0,0,0,0,359943
172,221,8,14,0,0,1,0,0,172
170460,32507,97,176,3,0,1,0,0,170460
259420,5105,41,66,3,0,1,0,0,259420
334311,9337,18,96,0,0,0,0,0,334311
173,391,8,19,0,0,1,0,0,173
54382,4423,34,57,0,1,0,0,0,54382
66010,17242,65,128,3,0,1,0,0,66010
89043,2873,27,52,3,0,1,0,0,89043
101431,5675,37,75,3,0,1,0,0,101431
113809,3811,33,60,0,0,1,0,0,113809
273304,766,15,27,3,0,1,0,0,273304
316103,774,13,27,0,0,0,0,0,316103
318389,11987,55,91,0,0,1,0,0,318389
362373,13720,56,116,0,0,1,0,0,362373
364854,9028,49,86,3,0,1,0,0,364854
175,167,6,12,2,0,1,0,0,175
142214,1828,13,42,3,0,1,0,0,142214
319193,192,5,13,0,0,0,0,0,319193
176,236,8,15,0,1,0,0,0,176
45600,1209,16,34,3,1,0,0,0,45600
120342,169,8,11,0,1,0,0,0,120342
183501,1497,17,38,0,1,0,0,0,183501
252775,52,5,6,0,1,0,0,0,252775
301101,3477,26,53,0,1,0,0,0,301101
311708,390,8,19,3,1,0,0,0,311708
398732,27,3,3,2,0,0,0,0,398732
179,297,9,17,2,0,1,0,0,179
163190,130,6,11,0,0,0,0,0,163190
183930,519,16,22,0,0,1,0,0,183930
337346,2078,25,45,3,0,1,0,0,337346
180,20,2,4,2,0,1,0,0,180
136615,20,2,4,0,0,0,0,0,136615
183,1951,15,44,0,0,0,0,0,183
129187,6083,39,76,3,0,0,0,0,129187
147139,615,10,23,0,1,0,0,0,147139
218309,857,15,28,0,0,0,0,0,218309
252540,2913,25,53,3,0,0,0,0,252540
188,527,12,22,0,0,0,0,0,188
12105,1536,19,37,0,0,0,0,0,12105
25648,30,3,5,0,0,1,0,0,25648
54354,897,14,29,0,0,0,0,0,54354
89355,73,6,8,0,0,0,0,0,89355
96794,1126,16,33,0,0,0,0,0,96794
145557,2801,31,47,3,0,0,0,0,145557
196651,95,5,8,0,0,0,0,0,196651
251736,84,4,9,0,0,0,0,0,251736
287242,0,0,0,1,1,0,0,0,287242
347907,136,5,11,1,0,0,0,0,347907
372399,113,7,10,0,0,0,0,0,372399
74473,8229,49,83,3,0,0,0,0,74473
348434,277,9,16,3,0,0,0,0,348434
98712,8541,50,91,0,0,1,0,0,98712
99594,15248,40,123,3,0,1,0,0,99594
144246,520,3,22,0,1,1,0,0,144246
150007,50,3,7,0,0,0,0,0,150007
281677,119,4,10,0,0,0,0,0,281677
283835,9228,58,89,3,0,1,0,0,283835
194,1123,19,32,3,1,0,0,0,194
56200,6951,38,81,3,1,1,0,0,56200
61977,473,12,21,0,0,0,0,0,61977
84437,555,14,23,0,0,0,0,0,84437
222479,472,12,20,0,0,0,0,0,222479
305325,1585,20,39,0,0,0,0,0,305325
195,1426,19,34,0,0,0,0,0,195
19942,470,12,21,0,1,0,0,0,19942
29382,4817,32,67,0,0,0,0,0,29382
75579,238,10,14,0,0,0,0,0,75579
76188,937,18,29,0,0,0,0,0,76188
78425,1989,26,41,0,0,0,0,0,78425
109203,887,17,28,0,0,0,0,0,109203
156639,1011,16,30,0,0,0,0,0,156639
162123,2773,24,50,0,0,0,0,0,162123
223720,2269,26,42,0,0,0,0,0,223720
298704,4516,30,66,0,1,0,0,0,298704
323,10,1,3,3,0,0,0,0,323
4966,289,8,16,3,0,0,0,0,4966
46301,631,8,25,0,0,0,0,0,46301
67314,6915,45,72,0,0,1,0,0,67314
85703,25,3,4,3,0,1,0,0,85703
113069,3232,26,56,0,0,0,0,0,113069
141847,2572,22,49,0,0,0,0,0,141847
152777,156,6,12,0,0,0,0,0,152777
172010,4520,37,57,0,0,1,0,0,172010
381903,7448,43,80,0,0,0,0,0,381903
399615,42,4,5,0,0,1,0,0,399615
198,572,10,23,0,1,0,0,0,198
20861,2039,24,45,3,1,0,0,0,20861
47525,33,2,5,0,1,0,0,0,47525
201069,484,10,22,0,1,0,0,0,201069
213731,38,3,5,0,0,0,0,0,213731
232250,4644,35,67,3,1,0,0,0,232250
256813,136,6,11,0,0,0,0,0,256813
284124,3637,28,60,3,1,0,0,0,284124
204,234,7,15,0,0,0,0,0,204
104808,6977,30,83,0,0,0,0,0,104808
115937,469,10,21,0,1,0,0,0,115937
201836,2457,28,44,0,0,0,0,0,201836
227553,160,4,12,0,1,0,0,0,227553
253154,554,11,22,0,0,0,0,0,253154
277018,291,6,17,0,0,0,0,0,277018
340678,3671,25,60,3,1,0,0,0,340678
348245,4138,30,64,3,1,0,0,0,348245
84879,270,8,16,2,0,1,0,0,84879
185607,108,4,10,0,0,0,0,0,185607
390534,380,11,19,0,0,0,0,0,390534
35924,2353,26,47,3,1,0,0,0,35924
39986,322,9,17,0,0,0,0,0,39986
41032,13416,54,110,0,1,0,0,0,41032
89127,12942,36,113,3,0,0,0,0,89127
93526,12679,54,106,3,1,0,0,0,93526
94505,1960,22,38,0,1,0,0,0,94505
127754,900,17,29,0,1,0,0,0,127754
170354,10165,52,100,3,1,0,0,0,170354
191527,261,6,15,0,1,0,0,0,191527
192279,156,7,12,0,0,1,0,0,192279
202162,16256,52,123,0,0,0,0,0,202162
202799,1,1,1,1,1,0,0,0,202799
209556,20064,49,140,3,1,0,0,0,209556
227004,254,5,15,1,1,0,0,0,227004
232209,33346,81,175,3,1,0,0,0,232209
262657,1870,22,42,0,1,0,0,0,262657
267044,1196,15,34,3,1,0,0,0,267044
268495,638,14,25,0,1,0,0,0,268495
320917,53,3,7,1,1,0,0,0,320917
324910,3467,21,58,0,0,0,0,0,324910
348860,250,8,15,0,1,0,0,0,348860
361861,881,9,29,0,1,0,0,0,361861
374394,673,15,24,1,1,0,0,0,374394
381825,44,3,6,1,1,0,0,0,381825
383964,8333,41,91,0,1,0,0,0,383964
386850,1729,19,41,0,0,0,0,0,386850
390190,301,8,17,0,1,0,0,0,390190
397633,8537,44,90,0,0,0,0,0,397633
210,409,11,19,0,1,0,0,0,210
87565,3025,20,54,3,1,0,0,0,87565
218367,530,6,23,0,1,0,0,0,218367
320660,286,6,16,0,0,0,0,0,320660
383204,43,3,6,0,1,0,0,0,383204
214,1119,16,32,0,0,0,0,0,214
18565,3846,20,62,0,0,0,0,0,18565
21684,5036,37,67,3,0,0,0,0,21684
21711,1230,17,35,3,0,0,0,0,21711
24298,11745,55,103,3,0,0,0,0,24298
42789,4107,28,64,3,0,1,0,0,42789
43140,9693,56,92,0,0,0,0,0,43140
44027,543,15,22,0,0,0,0,0,44027
84052,12931,32,113,3,0,1,1,0,84052
97681,5173,38,70,3,0,0,0,0,97681
101337,495,13,21,3,0,0,0,0,101337
104547,66,2,8,0,0,0,0,0,104547
108234,4266,34,63,0,0,0,0,0,108234
108292,504,10,22,3,0,0,0,0,108292
114486,312,7,17,3,0,0,0,0,114486
116749,7629,40,87,0,0,0,0,0,116749
133539,717,13,26,0,0,0,0,0,133539
161179,674,10,25,0,0,0,0,0,161179
161502,257,10,16,3,0,0,1,0,161502
172202,7629,40,87,0,0,0,0,0,172202
173366,327,7,18,0,0,0,0,0,173366
194833,7505,47,86,0,0,0,1,0,194833
203603,4420,35,66,3,0,0,0,0,203603
216638,62,5,7,0,0,0,0,0,216638
221519,1216,16,34,0,0,0,0,0,221519
228021,3591,25,59,3,0,0,0,0,228021
233930,1110,16,32,0,0,0,0,0,233930
234779,640,11,25,3,0,0,0,0,234779
248545,3825,19,61,3,0,0,1,0,248545
261975,2792,27,52,0,0,0,0,0,261975
266215,400,10,20,3,0,0,1,0,266215
315672,1244,15,35,0,0,0,0,0,315672
338374,675,14,25,0,0,1,0,0,338374
340524,7597,46,85,3,0,0,0,0,340524
362384,17585,65,127,3,0,0,0,0,362384
364267,692,11,26,3,0,0,1,0,364267
365335,12901,57,105,0,0,0,0,0,365335
371000,1836,18,42,0,0,0,0,0,371000
385686,84,5,9,3,0,0,0,0,385686
386383,311,12,17,0,0,0,0,0,386383
389769,35,3,5,0,0,0,0,0,389769
390700,2878,20,53,3,0,0,1,0,390700
395546,2269,26,46,3,0,0,0,0,395546
397516,569,14,22,0,0,0,0,0,397516
398371,1559,16,39,3,0,0,1,0,398371
215,2410,20,49,3,1,0,0,0,215
26647,6456,32,80,3,1,0,0,0,26647
39165,2647,29,48,0,0,0,0,0,39165
47653,2531,24,50,3,0,0,0,0,47653
217530,125,6,11,0,1,0,0,0,217530
278219,6345,40,78,0,0,0,0,0,278219
314250,12697,57,109,3,1,0,0,0,314250
321901,1375,17,36,3,0,0,0,0,321901
330430,6795,43,71,3,0,1,0,0,330430
344127,926,12,30,0,0,1,0,0,344127
358856,10568,50,101,3,0,0,0,0,358856
374713,2333,21,48,0,0,0,0,0,374713
216,178,4,13,0,0,0,0,0,216
40971,137,5,11,2,0,0,0,0,40971
62183,236,5,15,2,0,0,0,0,62183
86040,12705,55,112,0,0,0,0,0,86040
94923,430,3,20,1,0,1,0,0,94923
102975,178,4,13,0,0,0,0,0,102975
232232,12646,55,112,0,0,0,0,0,232232
365446,178,4,13,0,0,0,0,0,365446
218,114,5,10,3,0,0,0,0,218
54580,255,8,15,0,0,0,0,0,54580
227451,2412,23,45,0,0,0,0,0,227451
219,1071,16,31,3,1,0,0,0,219
3482,1390,16,37,0,1,1,0,0,3482
10686,991,11,31,0,0,0,0,0,10686
34297,3488,14,59,0,0,0,0,0,34297
53391,47,3,6,0,1,0,0,0,53391
55461,1337,16,36,0,1,0,0,0,55461
56758,42,3,6,1,1,0,0,0,56758
85466,941,15,29,3,1,0,0,0,85466
90218,501,13,20,0,0,0,0,0,90218
91740,1376,18,34,0,1,0,0,0,91740
95534,432,12,20,0,1,0,0,0,95534
109709,64,4,7,0,1,0,0,0,109709
140132,2047,20,39,0,1,0,0,0,140132
152846,67,4,7,0,0,0,0,0,152846
154230,580,11,24,0,1,0,0,0,154230
167273,208,7,13,0,0,0,0,0,167273
171683,12,2,3,0,0,0,0,0,171683
215727,801,11,28,0,1,0,0,0,215727
218392,4660,24,66,0,1,0,0,0,218392
231106,114,5,10,0,1,0,0,0,231106
269761,253,10,13,0,0,0,0,0,269761
275422,581,7,24,0,1,0,0,0,275422
277474,177,5,13,0,1,0,0,0,277474
286294,1754,22,40,0,1,0,0,0,286294
288164,1017,14,31,3,1,0,0,0,288164
291381,748,9,27,0,1,0,0,0,291381
312816,334,11,17,0,1,0,0,0,312816
319764,110,6,10,3,1,0,0,0,319764
321661,473,11,21,0,0,0,0,0,321661
322364,1229,19,30,0,1,0,0,0,322364
327317,93,5,9,0,1,0,0,0,327317
336519,1657,16,40,0,1,0,0,0,336519
337903,323,7,17,0,1,0,0,0,337903
352763,14340,52,113,3,1,0,0,0,352763
359071,308,9,16,0,1,0,0,0,359071
367156,1878,20,43,0,1,0,0,0,367156
374008,34,4,5,0,1,1,0,0,374008
220,1016,17,22,0,0,1,0,0,220
25156,779,15,26,0,0,0,0,0,25156
28185,3656,24,59,0,0,0,0,0,28185
42208,519,14,22,0,0,1,0,0,42208
42765,1175,17,31,0,0,1,0,0,42765
104408,2621,26,41,3,0,1,0,0,104408
126437,1075,19,30,0,0,1,0,0,126437
136450,1881,27,38,0,1,1,0,0,136450
144205,106,6,10,3,0,1,0,0,144205
149032,3474,20,58,3,0,1,0,0,149032
153529,744,14,22,0,0,0,0,0,153529
163632,7,1,2,1,0,1,0,0,163632
178315,1192,18,28,0,0,1,0,0,178315
186588,586,12,17,0,0,0,0,0,186588
188712,1186,19,29,0,0,1,0,0,188712
208654,1318,20,32,3,0,1,0,0,208654
227807,816,15,26,0,0,1,0,0,227807
268856,5554,39,58,3,0,1,0,0,268856
343904,1561,23,35,0,0,1,0,0,343904
358140,782,16,22,0,0,1,0,0,358140
371441,1386,19,28,3,0,0,0,0,371441
222,968,17,28,3,0,1,0,0,222
43443,3263,29,56,3,0,1,0,0,43443
62069,3289,29,56,3,0,1,0,0,62069
223,24,3,4,0,0,1,0,0,223
27362,4026,28,63,0,0,0,0,0,27362
283323,1480,20,38,3,0,1,0,0,283323
225,216,5,14,0,0,0,0,0,225
10404,949,12,30,3,0,1,0,0,10404
241710,1257,15,35,0,0,0,0,0,241710
296056,3427,28,58,0,0,0,0,0,296056
366263,2224,27,45,3,0,0,0,0,366263
379822,611,10,24,0,0,1,0,0,379822
226,1205,19,32,3,1,1,0,0,226
25673,268,7,16,0,1,0,0,0,25673
105951,1418,15,37,0,0,1,0,0,105951
116241,48,4,6,1,1,1,0,0,116241
147716,158,7,12,0,1,1,0,0,147716
184379,2176,25,34,0,0,0,0,0,184379
208724,224,7,14,3,0,1,0,0,208724
215272,2730,28,51,0,1,1,0,0,215272
261205,625,14,24,0,1,0,0,0,261205
288167,3992,33,58,0,1,0,0,0,288167
304128,114,5,10,0,1,1,0,0,304128
348928,778,14,27,0,1,1,0,0,348928
228,2938,8,54,0,0,1,0,0,228
9282,2938,8,54,0,0,1,0,0,9282
17292,7674,43,87,0,0,0,0,0,17292
75376,2974,31,52,3,0,1,0,0,75376
238684,492,11,22,0,0,1,0,0,238684
229,33,3,3,3,0,1,0,0,229
4618,7395,46,70,3,0,1,0,0,4618
37179,1725,21,40,0,0,0,0,0,37179
253809,32,3,3,3,1,1,0,0,253809
317645,641,13,24,0,0,0,0,0,317645
230,593,12,20,3,1,0,0,0,230
79078,788,14,27,3,0,0,0,0,79078
184449,413,10,17,0,1,0,0,0,184449
197641,479,9,21,0,0,0,0,0,197641
312928,181,7,9,0,0,0,0,0,312928
370800,228,8,14,0,1,0,0,0,370800
234,60,3,7,0,0,1,0,0,234
11297,249,8,15,3,0,1,0,0,11297
310753,694,10,26,2,0,1,0,0,310753
333875,133,6,11,0,0,1,0,0,333875
236,24,2,4,3,1,0,0,0,236
101650,2752,24,49,0,1,0,0,0,101650
122510,2809,25,49,3,1,0,0,0,122510
301970,3024,24,53,3,1,0,0,0,301970
237,794,16,25,0,0,0,0,0,237
29245,1030,17,27,0,1,0,0,0,29245
72466,1377,16,36,0,1,0,0,0,72466
98678,1612,19,39,0,0,0,0,0,98678
112285,418,12,18,0,0,0,0,0,112285
115049,569,11,22,0,1,0,0,0,115049
124537,1628,20,38,0,0,0,0,0,124537
172505,740,14,23,0,1,0,0,0,172505
267553,260,9,14,0,0,0,0,0,267553
326886,51,5,7,0,1,0,0,0,326886
330635,599,13,22,0,1,0,0,0,330635
350114,4275,28,51,0,1,0,0,0,350114
395623,4383,30,56,3,1,0,0,0,395623
396562,3765,31,54,0,1,0,0,0,396562
396829,1004,18,28,0,1,0,0,0,396829
238,76,6,8,0,0,0,0,0,238
53308,117,6,10,0,0,1,0,0,53308
171780,1425,15,37,0,0,0,0,0,171780
236306,122,5,11,2,0,0,0,0,236306
243603,125,6,10,0,0,0,0,0,243603
240,41,4,5,0,1,0,0,0,240
88989,98,6,8,0,1,0,0,0,88989
318027,58,5,6,0,0,0,0,0,318027
242,51,3,7,0,0,0,0,0,242
455,116,4,10,0,0,1,0,0,455
7641,186,5,13,2,0,1,0,0,7641
9012,39,4,6,1,1,1,0,0,9012
12558,1140,22,32,0,0,0,0,0,12558
14133,1560,19,38,0,0,1,0,0,14133
21052,4264,36,64,0,0,1,0,0,21052
22957,134,7,11,0,1,1,0,0,22957
26341,3758,31,59,3,0,1,0,0,26341
28683,4070,37,61,0,0,1,0,0,28683
30831,86,4,8,3,0,1,0,0,30831
31011,1493,17,38,3,0,1,0,0,31011
36420,29092,78,170,3,0,1,0,0,36420
40286,5085,32,70,3,0,1,0,0,40286
40791,1046,13,32,0,1,1,0,0,40791
63078,2005,11,44,0,0,0,0,0,63078
63584,33,2,5,0,0,1,0,0,63584
66947,56,5,7,2,0,1,0,0,66947
67432,49,2,7,0,0,0,0,0,67432
68623,3368,13,58,0,0,1,0,0,68623
69595,202,9,13,0,0,1,0,0,69595
71596,91,6,9,0,0,1,0,0,71596
72056,2029,21,43,0,0,0,0,0,72056
75605,5042,21,71,0,0,0,0,0,75605
83511,4791,33,68,3,0,1,0,0,83511
85030,21236,76,135,0,0,0,0,0,85030
109336,1576,17,39,0,0,1,0,0,109336
117414,8137,36,90,0,0,1,0,0,117414
120148,516,8,22,2,0,1,0,0,120148
120864,2373,25,48,3,0,1,0,0,120864
121170,706,10,26,0,0,0,0,0,121170
121325,939,12,30,3,0,1,0,0,121325
135899,4380,29,62,3,0,1,0,0,135899
137438,13048,46,113,0,0,1,0,0,137438
138851,17,2,4,1,0,0,0,0,138851
145312,8553,45,92,3,0,1,0,0,145312
147364,568,13,23,0,0,1,0,0,147364
149266,4282,27,65,0,0,1,0,0,149266
164839,184,5,13,0,0,1,0,0,164839
167151,4882,41,63,0,0,1,0,0,167151
172628,50656,105,225,3,0,1,0,0,172628
173101,4157,32,63,0,0,0,0,0,173101
176007,17019,62,127,0,0,1,0,0,176007
179428,365,9,19,0,0,0,0,0,179428
197494,468,14,21,0,0,1,0,0,197494
204341,5,1,2,0,0,0,0,0,204341
216198,254,8,15,0,0,0,0,0,216198
216407,112,3,10,1,0,0,0,0,216407
216928,266,9,15,0,0,1,0,0,216928
224006,3239,28,56,0,0,1,0,0,224006
224409,2108,18,45,0,0,0,0,0,224409
230278,2195,19,46,3,0,1,0,0,230278
232072,152,5,12,2,0,1,0,0,232072
232327,2746,22,52,3,0,1,0,0,232327
233031,3460,18,58,0,0,1,0,0,233031
243246,8,1,2,0,1,1,0,0,243246
247044,335,13,17,0,0,0,0,0,247044
249731,26864,77,163,0,0,1,0,0,249731
259405,2560,24,50,3,0,1,0,0,259405
261929,1846,21,42,0,0,1,0,0,261929
263094,269,9,15,0,0,1,0,0,263094
265471,16,2,4,1,0,0,0,0,265471
268177,374,6,19,0,0,1,0,0,268177
269212,4385,36,65,0,0,1,0,0,269212
273534,0,0,0,0,0,1,0,0,273534
273859,3760,20,61,3,0,1,0,0,273859
280750,1246,20,35,3,1,1,0,0,280750
280883,101,5,10,1,0,1,0,0,280883
285940,6442,36,80,3,0,1,0,0,285940
289743,1824,12,42,0,0,1,0,0,289743
292698,56,5,7,0,0,1,0,0,292698
292981,36,4,6,0,0,0,0,0,292981
294129,652,12,25,3,0,1,0,0,294129
304337,2591,22,50,3,0,1,0,0,304337
305892,437,8,20,0,0,0,0,0,305892
309384,37365,78,192,0,0,1,0,0,309384
315207,1409,16,37,0,0,1,0,0,315207
315692,8159,49,87,3,0,1,0,0,315692
320326,158,8,12,0,0,0,0,0,320326
322326,15249,63,120,0,0,1,0,0,322326
322712,4491,33,66,0,0,1,0,0,322712
331718,200,5,14,0,0,1,0,0,331718
336544,851,11,29,0,0,0,0,0,336544
338447,13988,62,109,3,0,1,0,0,338447
338580,984,11,31,3,1,1,0,0,338580
346461,167,3,12,0,0,0,0,0,346461
347658,10,2,3,1,0,1,0,0,347658
349368,154,5,12,0,0,0,0,0,349368
355432,1214,6,34,2,0,1,0,0,355432
366971,12,1,3,2,0,1,0,0,366971
369438,31656,73,177,3,0,1,0,0,369438
372206,103,6,9,0,0,1,0,0,372206
372440,190,6,13,0,0,1,0,0,372440
377613,201,5,14,0,0,1,0,0,377613
386610,2657,19,51,3,0,1,0,0,386610
390138,276,10,16,0,0,1,0,0,390138
390321,3017,29,54,0,0,1,0,0,390321
390562,4132,34,62,0,0,0,0,0,390562
392469,7573,37,87,3,0,1,0,0,392469
395255,1,1,1,0,0,1,0,0,395255
400993,1010,16,31,0,0,0,0,0,400993
244,328,7,18,2,0,0,0,0,244
8410,3868,26,61,2,1,0,0,0,8410
41301,453,10,21,0,0,0,0,0,41301
74213,4560,38,63,0,0,0,0,0,74213
190469,140,6,11,2,0,0,0,0,190469
261990,5648,37,68,0,0,0,0,0,261990
398464,1600,22,37,3,0,0,0,0,398464
19581,281,10,16,3,0,0,0,0,19581
85352,1325,18,34,3,0,0,0,0,85352
184439,108,6,10,0,0,0,0,0,184439
221506,284,10,16,3,0,0,0,0,221506
312295,982,15,29,0,0,0,0,0,312295
370787,71,3,8,0,0,0,0,0,370787
392199,262,8,15,0,0,0,0,0,392199
398907,164,7,11,0,0,0,0,0,398907
81874,516,11,22,0,0,1,0,0,81874
341913,314,10,17,0,0,0,0,0,341913
247,106,6,9,0,0,0,0,0,247
1733,1638,11,40,0,0,0,0,0,1733
69214,66,5,7,0,0,0,0,0,69214
288701,430,10,18,0,0,0,0,0,288701
248,1759,22,41,0,0,1,0,0,248
48081,6855,46,77,0,0,1,0,0,48081
50569,1790,22,42,0,0,0,0,0,50569
112603,6466,47,69,0,0,1,0,0,112603
116150,719,13,26,0,0,0,0,0,116150
130555,763,11,27,0,0,0,0,0,130555
177157,20764,79,125,0,0,1,0,0,177157
221433,2221,20,47,0,0,0,0,0,221433
234805,638,12,25,0,0,1,0,0,234805
293631,1754,22,41,0,0,1,0,0,293631
343341,2141,22,46,0,0,1,0,0,343341
383303,1943,22,43,0,0,1,0,0,383303
251,71,5,8,0,0,0,0,0,251
121894,214,9,14,3,1,1,0,0,121894
307057,717,14,25,3,1,1,0,0,307057
