node,citations,hindex,gindex,title,cs,bio,soc,is_bridge_node,node_type
376413,7,2,2,0,0,0,0,0,non_bridge
376414,48,4,6,0,1,0,0,0,non_bridge
376415,2,1,1,0,0,0,0,1,bridge
376416,48,3,6,0,0,0,0,1,bridge
376417,14698,60,109,3,0,0,0,1,bridge
376418,0,0,0,0,0,0,0,0,non_bridge
376419,73,5,7,0,0,0,0,0,non_bridge
376420,0,0,0,3,0,0,0,0,non_bridge
376421,128,6,11,0,0,0,0,1,bridge
376422,538,12,22,0,0,0,0,1,bridge
376423,90,4,9,0,0,1,0,0,non_bridge
376424,0,0,0,0,0,0,0,0,non_bridge
376425,17,2,4,3,1,0,0,1,bridge
376426,174,9,13,0,0,1,0,1,bridge
376427,237,10,15,0,0,0,0,1,bridge
376428,695,12,26,0,0,1,0,0,non_bridge
376429,41,4,6,0,0,0,0,0,non_bridge
376430,427,8,20,3,1,1,0,0,non_bridge
376431,45,3,6,0,0,0,0,0,non_bridge
376432,3,1,1,1,0,0,0,0,non_bridge
376433,0,0,0,0,0,0,0,0,non_bridge
376434,4,1,2,0,0,0,0,0,non_bridge
376435,732,14,26,0,0,0,0,0,non_bridge
376436,257,8,16,0,0,1,0,0,non_bridge
376437,52,4,7,3,0,0,0,0,non_bridge
376438,43,4,6,0,0,0,0,0,non_bridge
376439,54,4,7,0,0,0,0,0,non_bridge
376440,7,1,2,3,0,0,0,0,non_bridge
376441,121,6,11,0,0,1,0,0,non_bridge
376442,2,1,1,0,0,0,0,0,non_bridge
376443,17,2,4,0,0,0,0,0,non_bridge
376444,22,1,4,0,0,0,0,0,non_bridge
376445,22,3,4,0,0,0,0,0,non_bridge
376446,0,0,0,3,0,1,0,0,non_bridge
376447,173,7,12,0,1,0,0,0,non_bridge
376448,3,1,1,0,0,0,0,0,non_bridge
376449,39,3,6,0,0,0,0,0,non_bridge
376450,26,3,5,2,1,0,0,0,non_bridge
376451,6,1,2,1,1,0,0,0,non_bridge
376452,0,0,0,0,1,0,0,1,bridge
376453,3,1,1,3,0,0,0,1,bridge
376454,2,1,1,3,0,0,0,0,non_bridge
376455,10,2,3,1,0,1,0,1,bridge
376456,617,11,24,3,0,0,0,1,bridge
376457,185,2,13,0,0,0,0,0,non_bridge
376458,1580,23,38,3,1,0,0,0,non_bridge
376459,49,3,7,0,0,0,0,0,non_bridge
376460,3093,29,51,3,0,1,0,0,non_bridge
376461,9,2,3,1,0,1,0,0,non_bridge
376462,32,4,5,0,0,1,0,1,bridge
376463,41,3,6,1,0,1,0,1,bridge
376464,176,3,13,0,0,0,0,1,bridge
376465,12,2,3,1,0,0,0,1,bridge
376466,10,2,3,0,0,0,0,1,bridge
376467,1547,21,37,3,0,0,0,0,non_bridge
376468,80,5,8,0,0,0,0,1,bridge
376469,178,5,13,0,0,0,0,0,non_bridge
376470,27,3,4,3,1,0,0,0,non_bridge
376471,8,2,2,0,0,0,0,0,non_bridge
376472,59,5,7,0,0,0,0,0,non_bridge
376473,297,8,17,0,1,0,0,1,bridge
376474,13023,31,114,3,0,0,0,0,non_bridge
376475,1353,12,36,0,0,0,0,0,non_bridge
376476,21,2,4,0,0,1,0,1,bridge
376477,12,2,3,1,0,1,0,0,non_bridge
376478,501,10,21,0,0,1,0,0,non_bridge
376479,223,9,14,3,0,0,0,1,bridge
376480,104,6,10,1,1,1,0,0,non_bridge
376481,501,10,20,3,1,0,0,1,bridge
376482,3,1,1,0,1,0,0,1,bridge
376483,22,1,4,0,0,0,0,0,non_bridge
376484,93,5,9,0,0,1,0,1,bridge
376485,0,0,0,0,0,0,0,0,non_bridge
376486,2304,26,43,0,0,0,0,1,bridge
376487,737,13,25,0,0,0,0,0,non_bridge
376488,24,2,4,3,0,0,0,0,non_bridge
376489,4,1,2,0,0,0,0,0,non_bridge
376490,13,2,3,0,0,1,0,0,non_bridge
376491,14,2,3,0,0,0,0,0,non_bridge
376492,2,1,1,0,0,0,0,0,non_bridge
376493,0,0,0,0,0,0,0,0,non_bridge
376494,290,7,17,0,0,0,0,1,bridge
376495,39,4,5,0,1,0,0,0,non_bridge
376496,1,1,1,0,0,1,0,0,non_bridge
376497,252,9,15,2,0,0,0,0,non_bridge
376498,207,9,14,0,1,0,0,0,non_bridge
376499,0,0,0,0,0,0,0,0,non_bridge
376500,8,1,2,0,1,1,0,0,non_bridge
376501,23,2,4,3,0,0,0,0,non_bridge
376502,5953,43,65,3,0,0,0,0,non_bridge
376503,359,12,18,0,0,0,0,0,non_bridge
376504,22,3,4,0,0,0,0,0,non_bridge
376505,31,3,4,3,1,0,0,1,bridge
376506,2,1,1,0,0,0,0,0,non_bridge
376507,37,4,5,0,0,0,0,1,bridge
376508,143,6,11,0,1,0,0,1,bridge
376509,3,1,1,0,0,0,0,0,non_bridge
376510,113,5,10,0,0,1,0,1,bridge
376511,242,5,15,0,1,0,0,0,non_bridge
376512,5,2,2,0,0,0,0,0,non_bridge
376513,307,11,17,0,0,0,0,1,bridge
376514,122,5,11,0,0,0,0,0,non_bridge
376515,337,7,18,0,0,1,0,0,non_bridge
376516,75,5,8,3,0,0,0,1,bridge
376517,16,2,3,0,0,1,0,0,non_bridge
376518,74,3,8,1,1,0,0,0,non_bridge
376519,410,12,20,0,0,0,0,0,non_bridge
376520,1127,22,32,0,0,0,0,0,non_bridge
376521,972,9,31,0,0,0,0,0,non_bridge
376522,120,1,10,0,1,0,0,0,non_bridge
376523,14,1,3,0,0,0,0,0,non_bridge
376524,0,0,0,1,0,0,0,0,non_bridge
376525,55,5,7,0,1,1,0,0,non_bridge
376526,2168,27,45,0,0,0,0,0,non_bridge
376527,31982,94,175,0,0,1,0,1,bridge
376528,130,6,11,0,0,0,0,0,non_bridge
376529,8,1,2,0,0,0,0,0,non_bridge
376530,159,6,12,0,0,1,0,0,non_bridge
376531,45,4,6,0,0,0,0,1,bridge
376532,590,14,20,0,0,1,0,1,bridge
376533,29,3,4,0,0,0,0,0,non_bridge
376534,1521,15,39,0,0,0,0,1,bridge
376535,57,3,7,0,0,0,0,0,non_bridge
376536,0,0,0,0,0,0,0,0,non_bridge
376537,23,1,4,0,0,0,0,0,non_bridge
376538,204,5,14,2,1,0,0,0,non_bridge
376539,8,2,2,3,0,1,0,1,bridge
376540,665,12,24,0,1,0,0,0,non_bridge
376541,4333,39,59,0,0,0,0,1,bridge
376542,118,6,10,0,1,0,0,0,non_bridge
376543,0,0,0,0,1,1,0,0,non_bridge
376544,1530,21,36,3,0,1,0,0,non_bridge
376545,6333,38,78,0,0,0,0,0,non_bridge
376546,0,0,0,1,0,0,0,0,non_bridge
376547,27,3,5,0,0,0,0,1,bridge
376548,835,12,28,0,1,1,0,0,non_bridge
376549,0,0,0,0,0,0,0,0,non_bridge
376550,1545,13,39,3,0,1,0,0,non_bridge
376551,0,0,0,0,0,0,0,0,non_bridge
376552,611,10,24,3,0,0,0,1,bridge
376553,4280,12,65,0,0,0,0,1,bridge
376554,603,13,24,3,0,1,0,0,non_bridge
376555,0,0,0,1,0,0,0,0,non_bridge
376556,222,6,13,0,0,0,0,0,non_bridge
376557,86,6,9,0,0,0,0,0,non_bridge
376558,2526,21,49,0,0,0,0,1,bridge
376559,880,16,29,0,0,0,0,0,non_bridge
376560,0,0,0,0,1,0,0,0,non_bridge
376561,1,1,1,0,0,0,0,0,non_bridge
376562,322,7,17,0,0,1,0,0,non_bridge
376563,221,7,14,0,0,0,0,0,non_bridge
376564,1,1,1,1,0,0,0,0,non_bridge
376565,11,2,3,0,0,0,0,1,bridge
376566,7412,50,81,0,0,1,0,1,bridge
376567,486,6,22,3,0,0,0,0,non_bridge
376568,262,9,16,0,0,1,0,1,bridge
376569,155,7,12,2,0,1,0,0,non_bridge
376570,678,14,25,0,0,0,0,1,bridge
376571,132,7,11,3,0,0,0,0,non_bridge
376572,21,3,4,0,0,0,0,0,non_bridge
376573,443,12,21,0,0,0,0,0,non_bridge
376574,266,9,15,0,1,0,0,0,non_bridge
376575,2088,26,45,0,0,0,0,0,non_bridge
376576,579,9,24,3,0,0,0,0,non_bridge
376577,13,2,3,1,1,0,0,0,non_bridge
376578,487,11,19,0,0,0,0,1,bridge
376579,313,9,16,0,1,0,0,1,bridge
376580,151,5,12,0,0,1,0,0,non_bridge
376581,330,10,18,0,0,0,0,0,non_bridge
376582,0,0,0,3,0,0,0,0,non_bridge
376583,28,3,5,0,1,0,0,1,bridge
376584,2,1,1,0,0,1,0,1,bridge
376585,3490,33,57,0,0,0,0,0,non_bridge
376586,888,17,27,3,0,0,0,0,non_bridge
376587,65,5,6,3,0,0,0,1,bridge
376588,167,5,12,0,0,0,0,0,non_bridge
376589,132,7,9,0,1,0,0,0,non_bridge
376590,0,0,0,1,0,0,0,0,non_bridge
376591,5,1,1,3,0,0,0,0,non_bridge
376592,348,10,18,3,0,0,0,0,non_bridge
376593,2057,27,42,0,0,0,0,1,bridge
376594,1,1,1,0,0,0,0,0,non_bridge
376595,210,8,14,0,1,0,0,0,non_bridge
376596,0,0,0,0,0,0,0,0,non_bridge
376597,18,3,3,3,1,0,0,0,non_bridge
376598,2,1,1,1,0,0,0,0,non_bridge
376599,34,3,5,0,1,0,0,0,non_bridge
376600,560,11,23,0,0,0,0,0,non_bridge
376601,13,3,3,0,0,0,0,1,bridge
376602,5,1,2,0,1,0,0,0,non_bridge
376603,8,1,2,3,0,0,0,1,bridge
376604,2,1,1,0,0,1,0,0,non_bridge
376605,47,4,6,0,1,1,0,0,non_bridge
376606,228,7,15,0,0,0,0,1,bridge
376607,1116,19,26,3,0,0,0,0,non_bridge
376608,2459,30,49,0,0,0,0,0,non_bridge
376609,54,5,6,1,1,0,0,0,non_bridge
376610,15,2,2,0,0,0,0,0,non_bridge
376611,26,2,5,0,1,0,0,0,non_bridge
376612,5,1,2,0,0,0,0,1,bridge
376613,74,4,8,0,1,0,0,1,bridge
376614,69,5,8,0,0,1,0,1,bridge
376615,660,13,24,3,0,0,0,0,non_bridge
376616,709,10,25,0,0,0,0,1,bridge
376617,0,0,0,0,1,0,0,0,non_bridge
376618,6644,22,81,3,0,0,0,0,non_bridge
376619,197,7,13,0,0,0,0,1,bridge
376620,0,0,0,0,0,0,0,0,non_bridge
376621,50,4,7,0,0,1,0,1,bridge
376622,0,0,0,0,1,0,0,0,non_bridge
376623,109,5,10,0,1,0,0,1,bridge
376624,2717,24,52,3,0,1,0,1,bridge
376625,1582,14,39,0,0,1,0,0,non_bridge
376626,699,9,26,0,0,1,0,0,non_bridge
376627,10,1,3,0,0,0,0,0,non_bridge
376628,199,8,13,3,0,0,0,0,non_bridge
376629,2145,22,46,0,0,0,0,0,non_bridge
376630,2232,19,47,3,0,1,0,0,non_bridge
376631,137,6,11,0,1,1,0,0,non_bridge
376632,217,6,14,0,1,0,0,0,non_bridge
376633,78,3,8,0,0,0,0,0,non_bridge
376634,1097,19,32,0,0,0,0,1,bridge
376635,41,3,6,3,0,0,0,0,non_bridge
376636,4546,38,66,3,0,0,0,1,bridge
376637,19,2,4,0,0,0,0,0,non_bridge
376638,734,11,25,3,1,0,0,1,bridge
376639,174,7,12,0,0,0,0,1,bridge
376640,11,1,3,0,0,1,0,0,non_bridge
376641,23,3,4,1,1,0,0,0,non_bridge
376642,28,3,5,0,0,0,0,0,non_bridge
376643,120,4,10,3,0,0,0,0,non_bridge
376644,656,9,25,0,0,0,0,1,bridge
376645,235,7,15,0,0,0,0,0,non_bridge
376646,1552,9,39,0,1,0,0,0,non_bridge
376647,2206,20,46,0,0,1,0,0,non_bridge
376648,1408,18,37,0,0,0,0,0,non_bridge
376649,47,4,6,0,0,0,0,1,bridge
376650,14,2,3,0,1,0,0,0,non_bridge
376651,364,8,19,0,0,1,0,0,non_bridge
376652,57,4,7,0,0,0,0,1,bridge
376653,11,2,3,0,0,0,0,1,bridge
376654,1,1,1,1,0,0,0,1,bridge
376655,2086,23,40,3,1,0,0,1,bridge
376656,2,1,1,0,0,0,0,0,non_bridge
376657,191,8,13,0,1,0,0,0,non_bridge
376658,732,13,26,3,0,0,0,0,non_bridge
376659,372,9,16,0,0,0,0,0,non_bridge
376660,3573,35,49,3,0,1,0,1,bridge
376661,724,10,10,0,0,0,0,1,bridge
376662,117,4,10,0,0,0,0,0,non_bridge
376663,600,14,23,0,0,0,0,0,non_bridge
376664,11,2,3,0,0,1,0,1,bridge
376665,0,0,0,0,0,1,0,0,non_bridge
376666,8,1,2,1,1,0,0,0,non_bridge
376667,4633,22,68,3,0,0,0,1,bridge
376668,739,14,26,0,0,0,0,0,non_bridge
376669,38,2,6,0,0,0,0,1,bridge
376670,484,10,22,3,0,0,0,0,non_bridge
376671,26,2,5,1,1,1,0,0,non_bridge
376672,2712,21,52,0,0,0,0,1,bridge
376673,4,1,1,0,0,0,0,1,bridge
376674,2234,19,46,3,0,1,0,0,non_bridge
376675,166,7,12,0,1,1,0,0,non_bridge
376676,78,4,8,0,0,0,0,0,non_bridge
376677,47,3,6,0,0,0,0,0,non_bridge
376678,0,0,0,0,0,0,0,0,non_bridge
376679,81,3,9,3,0,0,0,0,non_bridge
376680,0,0,0,3,0,1,0,0,non_bridge
376681,0,0,0,1,0,0,0,0,non_bridge
376682,3,1,1,0,0,0,0,0,non_bridge
376683,13766,42,116,0,1,0,0,0,non_bridge
376684,189,8,12,3,1,0,0,1,bridge
376685,1471,20,37,3,0,0,0,0,non_bridge
376686,105,7,10,0,0,0,0,0,non_bridge
376687,2246,25,47,0,0,0,0,0,non_bridge
376688,42,5,6,0,0,0,0,0,non_bridge
376689,35,4,5,3,0,0,0,0,non_bridge
376690,165,8,12,0,1,0,0,0,non_bridge
376691,1962,18,39,0,0,0,0,0,non_bridge
376692,656,11,25,0,1,0,0,0,non_bridge
376693,0,0,0,0,0,0,0,0,non_bridge
376694,2,1,1,0,0,0,0,0,non_bridge
376695,7,2,2,1,0,0,0,1,bridge
376696,4,1,2,1,0,0,0,0,non_bridge
376697,3,1,1,0,0,0,0,0,non_bridge
376698,219,7,14,1,0,0,0,0,non_bridge
376699,1460,19,37,0,0,0,0,0,non_bridge
376700,7902,47,83,0,0,1,0,0,non_bridge
376701,3273,20,57,0,0,0,0,0,non_bridge
376702,2,1,1,0,1,0,0,0,non_bridge
376703,100,6,9,0,0,0,0,0,non_bridge
376704,12,2,3,0,0,0,0,1,bridge
376705,34,4,5,0,0,0,0,0,non_bridge
376706,209,5,14,0,0,1,0,0,non_bridge
376707,0,0,0,1,0,0,0,0,non_bridge
376708,0,0,0,1,0,0,0,1,bridge
376709,646,12,22,0,1,0,0,0,non_bridge
376710,6,1,2,3,0,0,0,0,non_bridge
376711,2,1,1,0,0,0,0,0,non_bridge
376712,19,2,4,0,0,0,0,0,non_bridge
376713,8,1,2,1,0,1,0,1,bridge
376714,8751,55,78,0,0,0,0,1,bridge
376715,58,4,7,3,0,0,0,0,non_bridge
376716,948,12,30,0,0,0,0,0,non_bridge
376717,86,6,7,0,0,0,0,0,non_bridge
376718,736,17,25,0,0,0,0,0,non_bridge
376719,8,1,2,3,0,0,0,1,bridge
376720,1966,24,41,3,0,0,0,0,non_bridge
376721,370,9,19,3,0,0,0,1,bridge
376722,16,2,4,1,0,0,0,0,non_bridge
376723,10,2,2,0,0,0,0,1,bridge
376724,274,11,16,0,0,0,0,0,non_bridge
376725,103,6,9,3,1,0,0,0,non_bridge
376726,16,2,4,2,0,1,0,0,non_bridge
376727,22,2,4,3,0,0,0,0,non_bridge
376728,0,0,0,0,0,0,0,0,non_bridge
376729,402,6,20,0,0,0,0,0,non_bridge
376730,210,9,14,2,0,1,0,0,non_bridge
376731,0,0,0,3,0,0,0,0,non_bridge
376732,18122,56,128,3,1,0,0,0,non_bridge
376733,192,6,13,0,0,0,0,1,bridge
376734,99,6,9,0,0,0,0,1,bridge
376735,390,10,19,0,0,0,0,0,non_bridge
376736,2545,17,50,0,0,1,0,0,non_bridge
376737,407,12,20,0,0,0,0,0,non_bridge
376738,2785,23,52,0,0,1,0,0,non_bridge
376739,1552,21,37,3,1,1,0,0,non_bridge
376740,543,10,23,3,0,0,1,0,non_bridge
376741,40,3,6,3,0,0,0,0,non_bridge
376742,1839,21,42,0,0,0,0,0,non_bridge
376743,12,2,3,0,0,1,0,0,non_bridge
376744,4,1,2,1,1,0,0,1,bridge
376745,0,0,0,0,1,0,0,0,non_bridge
376746,0,0,0,0,0,0,0,1,bridge
376747,261,9,15,0,0,0,0,0,non_bridge
376748,1,1,1,0,0,0,0,0,non_bridge
376749,44,4,6,0,0,0,0,0,non_bridge
376750,0,0,0,0,0,0,0,0,non_bridge
376751,105,6,10,0,0,0,0,1,bridge
376752,9093,27,95,3,0,0,0,0,non_bridge
376753,5,1,1,3,0,0,0,0,non_bridge
376754,1034,17,26,3,0,0,0,0,non_bridge
376755,45,3,6,0,0,0,0,0,non_bridge
376756,478,11,21,2,0,1,0,0,non_bridge
376757,1,1,1,0,0,0,0,0,non_bridge
376758,460,10,21,0,0,1,0,1,bridge
376759,678,13,19,0,1,0,0,0,non_bridge
376760,516,14,21,0,0,1,0,0,non_bridge
376761,177,7,12,0,0,1,0,0,non_bridge
376762,1685,23,40,0,0,0,0,1,bridge
376763,360,10,18,3,0,0,0,0,non_bridge
376764,52,4,7,0,0,0,0,1,bridge
376765,11,2,3,3,1,0,0,1,bridge
376766,719,12,26,0,0,0,0,0,non_bridge
376767,8,2,2,0,0,0,0,1,bridge
376768,1007,13,31,0,0,0,0,0,non_bridge
376769,16,2,4,0,0,1,0,0,non_bridge
376770,6253,39,76,0,0,0,0,0,non_bridge
376771,21,3,4,0,1,1,0,0,non_bridge
376772,25,2,4,0,0,0,0,0,non_bridge
376773,12,3,3,0,0,0,0,0,non_bridge
376774,650,11,25,2,0,1,0,0,non_bridge
376775,15,2,3,0,0,0,0,1,bridge
376776,276,7,16,3,0,0,0,1,bridge
376777,44,4,6,1,1,0,0,0,non_bridge
376778,7440,43,75,0,1,1,0,1,bridge
376779,1780,24,37,3,0,0,0,0,non_bridge
376780,652,12,25,0,0,0,0,0,non_bridge
376781,101,3,9,3,0,1,0,1,bridge
376782,410,12,19,3,0,0,0,0,non_bridge
376783,138,5,11,0,1,0,0,1,bridge
376784,77,5,8,0,1,0,0,0,non_bridge
376785,597,10,24,0,0,0,0,1,bridge
376786,3279,32,56,0,0,1,0,0,non_bridge
376787,5257,35,68,0,1,0,0,1,bridge
376788,650,15,24,0,0,0,0,0,non_bridge
376789,751,16,26,3,0,0,0,1,bridge
376790,216,7,14,0,0,0,0,0,non_bridge
376791,2,1,1,1,1,0,0,0,non_bridge
376792,0,0,0,0,0,0,0,0,non_bridge
376793,0,0,0,0,1,0,0,0,non_bridge
376794,5968,35,77,3,0,0,0,0,non_bridge
376795,165,6,12,0,0,1,0,1,bridge
376796,261,9,15,0,1,0,0,0,non_bridge
376797,453,12,16,0,0,0,0,0,non_bridge
376798,0,0,0,0,0,0,0,0,non_bridge
376799,139,6,11,0,0,0,0,0,non_bridge
376800,4,1,2,0,0,0,0,0,non_bridge
376801,5,1,2,1,0,0,0,0,non_bridge
376802,729,13,26,0,0,0,0,0,non_bridge
376803,0,0,0,0,0,0,0,0,non_bridge
376804,164,8,11,0,0,0,0,0,non_bridge
376805,64,5,7,0,0,0,0,0,non_bridge
376806,0,0,0,0,0,0,0,0,non_bridge
376807,39,4,5,0,0,0,0,0,non_bridge
376808,1847,24,42,3,0,0,0,0,non_bridge
376809,153,5,12,0,0,1,0,0,non_bridge
376810,479,11,18,0,1,0,0,1,bridge
376811,116,6,9,3,1,0,0,1,bridge
376812,0,0,0,0,0,0,0,0,non_bridge
376813,1042,16,32,0,0,1,0,0,non_bridge
376814,2,1,1,0,1,0,0,0,non_bridge
376815,23,2,4,0,1,0,0,1,bridge
376816,43,3,6,0,1,1,0,0,non_bridge
376817,501,11,22,3,0,1,0,1,bridge
376818,199,7,14,0,0,0,0,0,non_bridge
376819,4,1,1,0,0,0,0,0,non_bridge
376820,433,4,20,0,0,0,0,0,non_bridge
376821,10,2,2,2,0,0,0,0,non_bridge
376822,215,7,14,0,1,0,0,0,non_bridge
376823,225,8,14,0,0,0,0,0,non_bridge
376824,0,0,0,1,0,0,0,0,non_bridge
376825,2144,26,40,3,1,0,0,0,non_bridge
376826,1,1,1,0,0,0,0,0,non_bridge
376827,242,9,13,3,1,0,0,1,bridge
376828,11066,47,105,3,0,0,0,0,non_bridge
376829,1138,15,33,3,0,0,0,0,non_bridge
376830,0,0,0,0,0,0,0,0,non_bridge
376831,136,6,11,0,0,0,0,1,bridge
376832,232,9,14,0,0,1,0,0,non_bridge
376833,2612,22,51,3,0,1,0,1,bridge
376834,681,4,26,0,0,1,0,0,non_bridge
376835,334,12,17,0,0,0,0,0,non_bridge
376836,8,2,2,0,0,0,0,0,non_bridge
376837,2491,23,49,0,0,0,0,1,bridge
376838,326,6,18,1,0,0,0,1,bridge
376839,0,0,0,1,1,0,0,1,bridge
376840,676,14,26,0,0,1,0,1,bridge
376841,299,7,15,0,0,0,0,1,bridge
376842,256,8,15,3,0,0,0,1,bridge
376843,157,6,8,3,1,0,0,0,non_bridge
376844,24,2,4,1,1,0,0,1,bridge
376845,3,1,1,0,0,0,0,0,non_bridge
376846,46,3,6,0,0,0,0,0,non_bridge
376847,9,2,2,0,1,1,0,0,non_bridge
376848,10587,54,99,3,0,0,0,0,non_bridge
376849,47,5,6,0,0,0,0,0,non_bridge
376850,304,6,17,3,0,0,0,0,non_bridge
376851,198,7,13,0,0,0,0,0,non_bridge
376852,35,2,5,0,0,0,0,0,non_bridge
376853,10,2,3,0,0,0,0,0,non_bridge
376854,4783,34,67,3,0,0,0,0,non_bridge
376855,33,3,5,0,0,0,0,0,non_bridge
376856,65,3,8,0,0,0,0,0,non_bridge
376857,146,5,12,0,0,0,0,1,bridge
376858,100,4,10,0,0,0,0,0,non_bridge
376859,51,3,7,0,0,0,0,1,bridge
376860,528,13,21,0,1,0,0,0,non_bridge
376861,15,1,3,0,0,0,0,1,bridge
376862,134,4,11,0,0,0,0,1,bridge
376863,13,2,3,0,0,0,0,0,non_bridge
376864,231,9,15,0,1,1,0,0,non_bridge
376865,8,1,2,0,1,0,0,0,non_bridge
376866,9,2,3,0,0,0,0,0,non_bridge
376867,52,4,6,3,0,1,0,1,bridge
376868,2142,26,46,0,0,0,0,0,non_bridge
376869,29,2,5,0,0,1,0,1,bridge
376870,50,5,6,0,0,0,0,0,non_bridge
376871,355,10,18,3,0,0,0,1,bridge
376872,575,7,23,0,1,1,0,0,non_bridge
376873,710,11,25,0,0,0,0,1,bridge
376874,511,10,21,0,0,0,0,1,bridge
376875,29,3,4,0,0,0,0,0,non_bridge
376876,842,13,28,3,0,0,0,1,bridge
376877,909,13,29,0,0,0,0,0,non_bridge
376878,705,12,26,0,0,1,0,0,non_bridge
376879,315,9,17,3,0,0,0,1,bridge
376880,10,2,3,0,0,0,0,0,non_bridge
376881,59,4,7,0,1,0,0,0,non_bridge
376882,220,5,14,0,0,1,0,1,bridge
376883,1743,19,41,0,0,1,0,0,non_bridge
376884,1076,15,32,3,0,0,0,1,bridge
376885,11,1,2,0,0,0,0,0,non_bridge
376886,0,0,0,1,0,0,0,0,non_bridge
376887,758,7,27,3,0,1,0,0,non_bridge
376888,9,2,3,3,0,1,0,0,non_bridge
376889,3545,30,59,0,0,1,0,0,non_bridge
376890,60,5,7,0,0,0,0,0,non_bridge
376891,0,0,0,0,0,0,0,0,non_bridge
376892,0,0,0,3,0,0,0,0,non_bridge
376893,4244,31,64,0,0,0,0,0,non_bridge
376894,15,2,3,0,1,0,0,1,bridge
376895,160,9,11,0,0,0,0,0,non_bridge
376896,2639,27,48,0,0,0,0,0,non_bridge
376897,32,2,5,0,0,0,0,1,bridge
376898,22,2,4,0,0,0,0,0,non_bridge
376899,3,1,1,0,1,0,0,0,non_bridge
376900,12,1,3,0,0,0,0,0,non_bridge
376901,3,1,1,0,1,0,0,1,bridge
376902,0,0,0,0,0,0,0,0,non_bridge
376903,93,5,8,0,0,0,0,0,non_bridge
376904,410,11,19,0,0,0,0,1,bridge
376905,0,0,0,3,0,0,0,0,non_bridge
376906,330,10,14,0,0,0,0,0,non_bridge
376907,302,10,15,0,0,1,0,0,non_bridge
376908,24,3,4,2,0,0,0,0,non_bridge
376909,315,10,17,0,0,0,0,0,non_bridge
376910,95,6,9,0,0,0,0,0,non_bridge
376911,11,2,3,0,0,0,0,0,non_bridge
376912,0,0,0,0,0,0,0,0,non_bridge
376913,0,0,0,3,0,0,0,0,non_bridge
376914,6,1,2,0,0,0,0,1,bridge
376915,83,6,8,0,0,1,0,1,bridge
376916,5387,35,71,3,0,1,0,0,non_bridge
376917,43,3,6,0,1,0,0,0,non_bridge
376918,5,1,1,0,0,0,0,1,bridge
376919,1095,16,32,3,0,1,0,1,bridge
376920,1164,20,27,3,1,0,0,0,non_bridge
376921,148,5,12,1,1,0,0,0,non_bridge
376922,220,5,14,3,0,0,0,1,bridge
376923,812,13,27,3,0,0,0,0,non_bridge
376924,1,1,1,0,0,1,0,0,non_bridge
376925,706,10,26,3,1,0,0,0,non_bridge
376926,132,7,11,2,1,0,0,0,non_bridge
376927,1,1,1,3,0,0,1,0,non_bridge
376928,1,1,1,0,0,0,0,0,non_bridge
376929,12,2,3,0,1,0,0,1,bridge
376930,137,7,11,0,0,1,0,0,non_bridge
376931,2434,20,49,0,0,1,0,0,non_bridge
376932,76,5,7,0,1,0,0,0,non_bridge
376933,0,0,0,0,0,0,0,0,non_bridge
376934,681,13,26,0,0,0,0,0,non_bridge
376935,0,0,0,3,0,0,0,0,non_bridge
376936,5945,40,75,0,0,0,0,0,non_bridge
376937,66,4,8,0,0,1,0,0,non_bridge
376938,1,1,1,3,0,0,0,0,non_bridge
376939,187,7,13,0,1,0,0,0,non_bridge
376940,3342,23,57,3,0,0,0,0,non_bridge
376941,485,13,20,0,0,0,0,1,bridge
376942,1852,22,42,0,0,1,0,0,non_bridge
376943,44,5,6,3,0,0,0,0,non_bridge
376944,358,6,18,0,0,0,0,0,non_bridge
376945,2125,12,46,0,0,0,0,0,non_bridge
376946,512,11,17,3,0,0,0,0,non_bridge
376947,8,1,2,0,0,0,0,0,non_bridge
376948,62,5,7,0,0,0,0,1,bridge
376949,1168,15,33,0,1,0,0,0,non_bridge
376950,572,11,22,3,0,0,0,1,bridge
376951,1,1,1,3,0,0,0,1,bridge
376952,2092,23,45,0,0,0,0,0,non_bridge
376953,573,8,23,0,0,0,0,0,non_bridge
376954,1385,14,37,0,0,0,0,0,non_bridge
376955,14,2,3,3,1,0,0,0,non_bridge
376956,1021,17,31,3,0,0,0,0,non_bridge
376957,76,6,8,0,1,0,0,0,non_bridge
376958,56,5,7,3,1,0,0,0,non_bridge
376959,6912,39,82,3,0,0,0,0,non_bridge
376960,64,3,8,0,0,0,0,0,non_bridge
376961,31,3,5,0,0,0,0,0,non_bridge
376962,20,2,3,0,1,0,0,0,non_bridge
376963,150,6,12,0,1,0,0,0,non_bridge
376964,15,2,3,0,0,1,0,1,bridge
376965,742,12,27,0,0,0,0,0,non_bridge
376966,1486,20,38,0,0,0,0,0,non_bridge
376967,81,4,9,0,1,1,0,0,non_bridge
376968,61,5,5,0,0,0,0,0,non_bridge
376969,3401,23,58,0,0,0,0,0,non_bridge
376970,913,17,29,0,1,0,0,0,non_bridge
376971,14,1,3,1,0,1,0,0,non_bridge
376972,229,6,15,0,0,0,0,1,bridge
376973,0,0,0,1,0,0,0,0,non_bridge
376974,0,0,0,3,0,0,0,0,non_bridge
376975,7,2,2,0,0,0,0,1,bridge
376976,0,0,0,0,1,0,0,1,bridge
376977,321,9,17,0,0,0,0,0,non_bridge
376978,1838,26,37,3,0,1,0,0,non_bridge
376979,14,2,3,1,1,0,0,0,non_bridge
