node,citations,hindex,gindex,title,cs,bio,soc,is_bridge_node,node_type
346435,915,16,27,0,0,1,0,1,bridge
346439,24,3,4,0,0,1,0,1,bridge
346443,38,3,6,3,0,0,0,1,bridge
346445,2593,22,50,3,0,0,0,1,bridge
346446,109,5,10,3,0,0,0,1,bridge
346447,42,4,5,0,0,1,0,1,bridge
346448,2,1,1,0,0,0,0,1,bridge
346451,10,2,2,0,0,0,0,1,bridge
346452,13,2,3,0,1,0,0,1,bridge
346456,7,2,2,3,0,0,0,1,bridge
346457,19,3,4,0,0,0,0,1,bridge
346481,10808,57,95,3,0,0,0,1,bridge
346482,49,3,7,3,0,0,0,1,bridge
346484,48,4,6,0,0,0,0,1,bridge
346489,358,12,17,0,0,0,0,1,bridge
346496,194,8,12,0,0,0,0,1,bridge
346502,14,3,3,0,1,0,0,1,bridge
346503,163,8,9,0,0,0,0,1,bridge
346504,597,10,24,3,0,0,0,1,bridge
346509,569,13,23,0,0,1,0,1,bridge
346514,42,3,6,0,0,0,0,1,bridge
346522,140,2,11,0,0,0,0,1,bridge
346525,1187,16,33,0,0,0,0,1,bridge
346526,12,2,3,0,0,0,0,1,bridge
346528,3144,17,56,0,0,1,0,1,bridge
346532,9,2,3,3,0,0,0,1,bridge
346538,52,4,7,0,0,0,0,1,bridge
346541,25,3,5,0,0,1,0,1,bridge
346554,26,2,5,0,0,0,0,1,bridge
346557,51,4,7,2,0,1,0,1,bridge
346558,0,0,0,1,0,0,0,1,bridge
346560,3597,27,59,3,0,0,0,1,bridge
346563,47,4,6,3,1,0,0,1,bridge
346564,134,6,11,3,0,0,0,1,bridge
346565,4023,33,63,3,0,1,0,1,bridge
346570,37,2,6,0,1,0,0,1,bridge
346571,1272,21,33,0,0,1,0,1,bridge
346573,10,1,3,3,0,0,0,1,bridge
346580,2,1,1,0,0,0,0,1,bridge
346583,12,2,2,0,0,0,0,1,bridge
346588,159,6,12,0,0,0,0,1,bridge
346590,2647,24,48,3,0,0,0,1,bridge
346592,249,8,15,0,1,0,0,1,bridge
346595,34,5,5,0,1,0,0,1,bridge
346597,223,7,14,0,0,1,0,1,bridge
346599,10,2,2,3,0,0,0,1,bridge
346600,1902,25,43,0,1,0,0,1,bridge
346609,39,3,6,0,0,1,0,1,bridge
346618,2466,30,47,0,0,1,0,1,bridge
346621,136,6,8,3,0,0,0,1,bridge
346623,383,9,18,0,0,0,0,1,bridge
346624,17,2,4,3,1,0,0,1,bridge
346628,1254,18,29,0,1,0,0,1,bridge
346629,992,10,31,0,0,0,0,1,bridge
346639,125,3,11,3,0,0,0,1,bridge
346642,12,2,3,0,0,0,0,1,bridge
346646,42,4,6,0,1,0,0,1,bridge
346653,227,8,13,0,0,0,0,1,bridge
346659,1886,21,37,3,1,0,0,1,bridge
346662,4,1,2,0,1,0,0,1,bridge
346663,1815,15,42,0,0,1,0,1,bridge
346674,367,10,17,3,0,0,0,1,bridge
346675,433,6,20,3,0,0,0,1,bridge
346676,13,2,3,0,0,0,0,1,bridge
346682,1148,18,32,3,0,0,0,1,bridge
346691,13,3,3,1,0,1,0,1,bridge
346703,5502,36,68,3,1,0,0,1,bridge
346706,13,1,3,0,0,0,0,1,bridge
346709,80,3,8,0,1,0,0,1,bridge
346717,2136,21,46,0,1,1,0,1,bridge
346722,128,5,10,0,0,0,0,1,bridge
346728,58,5,7,0,0,0,0,1,bridge
346729,6669,38,73,3,1,0,0,1,bridge
346738,13,2,3,0,0,0,0,1,bridge
346742,90,4,9,3,0,0,0,1,bridge
346743,3,1,1,3,1,0,0,1,bridge
346749,340,7,18,0,1,0,0,1,bridge
346752,348,6,18,0,0,0,0,1,bridge
346760,545,11,23,0,0,0,0,1,bridge
346763,30,3,5,1,0,0,0,1,bridge
346769,18,3,4,0,0,0,0,1,bridge
346775,23,2,4,0,0,0,0,1,bridge
346779,5,2,2,0,0,0,0,1,bridge
346780,235,8,15,3,1,1,0,1,bridge
346786,110,7,10,0,0,0,0,1,bridge
346788,8,2,2,1,1,0,0,1,bridge
346789,21,3,4,0,1,0,0,1,bridge
346796,14,1,3,0,0,0,0,1,bridge
346797,63,2,7,2,0,0,0,1,bridge
346798,4,1,2,0,1,1,0,1,bridge
346800,332,11,12,3,0,1,0,1,bridge
346804,5,1,2,0,0,0,0,1,bridge
346805,13,2,3,0,1,0,0,1,bridge
346808,1231,17,27,3,0,0,0,1,bridge
346809,5,1,2,0,1,0,0,1,bridge
346811,10,2,3,0,1,0,0,1,bridge
346832,13,2,3,0,0,0,0,1,bridge
346833,252,9,13,0,0,1,0,1,bridge
346835,12,2,2,0,0,0,0,1,bridge
346840,648,15,24,0,0,0,0,1,bridge
346847,762,12,26,3,1,1,0,1,bridge
346850,6980,16,83,0,0,0,0,1,bridge
346857,130,6,9,0,0,0,0,1,bridge
346859,199,7,14,0,0,0,0,1,bridge
346863,160,6,12,3,1,0,0,1,bridge
346865,40,2,6,0,0,1,0,1,bridge
346872,2560,28,46,0,0,0,0,1,bridge
346875,2300,24,47,0,0,1,0,1,bridge
346877,35,3,5,3,0,0,0,1,bridge
346881,8,1,1,3,0,0,0,1,bridge
346885,20,3,4,1,1,0,0,1,bridge
346886,6435,39,79,0,0,1,0,1,bridge
346889,44,4,6,0,0,0,0,1,bridge
346891,43,2,6,0,0,0,0,1,bridge
346903,16,3,3,3,0,0,0,1,bridge
346907,38,3,5,0,0,0,0,1,bridge
346911,0,0,0,0,1,1,0,1,bridge
346912,25,2,4,0,0,0,0,1,bridge
346915,67,4,8,0,0,0,0,1,bridge
346927,3041,16,55,0,0,1,0,1,bridge
346929,456,11,18,0,0,0,0,1,bridge
346934,172,7,13,3,0,1,0,1,bridge
346939,682,7,26,3,1,1,0,1,bridge
346947,35,4,5,0,0,0,0,1,bridge
346948,1689,21,40,3,0,0,0,1,bridge
346952,292,10,16,0,0,0,0,1,bridge
346953,31,3,5,0,0,0,0,1,bridge
346956,46,4,6,0,0,0,0,1,bridge
346960,12,2,3,0,0,0,0,1,bridge
346961,163,6,12,0,0,0,0,1,bridge
346963,38,4,6,2,0,1,0,1,bridge
346969,579,13,22,0,0,0,0,1,bridge
346980,12,2,3,0,0,1,0,1,bridge
346984,46,4,5,0,0,0,0,1,bridge
346991,204,6,14,3,1,0,0,1,bridge
346995,64,3,8,3,0,0,0,1,bridge
346997,9,2,3,3,0,0,0,1,bridge
347008,678,8,26,0,0,0,0,1,bridge
347011,1164,16,34,0,0,0,0,1,bridge
347019,92,4,9,3,0,0,0,1,bridge
347025,24,4,4,3,0,0,0,1,bridge
347027,16190,68,122,3,0,0,0,1,bridge
347031,29,3,5,3,0,0,0,1,bridge
347032,138,5,11,0,1,0,0,1,bridge
347037,8,1,2,1,1,1,0,1,bridge
347040,73,6,6,0,1,1,0,1,bridge
347041,716,13,26,0,0,0,0,1,bridge
347043,0,0,0,0,0,0,0,1,bridge
347049,3989,23,62,3,0,0,0,1,bridge
347057,1172,19,29,3,1,0,0,1,bridge
347062,56,3,7,0,0,0,0,1,bridge
347063,110,7,9,0,1,1,0,1,bridge
347074,60359,141,224,0,0,1,0,1,bridge
347086,826,13,26,3,1,0,0,1,bridge
347099,24,3,4,0,0,0,0,1,bridge
347100,10,2,2,0,0,0,0,1,bridge
347104,11,2,3,0,0,0,0,1,bridge
347110,76,5,8,0,0,1,0,1,bridge
347112,3896,24,62,0,1,0,0,1,bridge
347114,203,8,13,0,0,0,0,1,bridge
347115,160,6,11,0,0,0,0,1,bridge
347116,420,7,20,0,0,1,0,1,bridge
347123,2552,24,50,0,0,1,0,1,bridge
347135,20896,45,142,3,1,0,0,1,bridge
347139,52,3,7,0,0,0,0,1,bridge
347140,20,2,4,0,1,0,0,1,bridge
347145,30,2,5,0,0,1,0,1,bridge
347149,366,9,19,0,0,0,0,1,bridge
347157,1,1,1,0,0,0,0,1,bridge
347161,2012,19,38,3,0,0,0,1,bridge
347163,88,4,9,0,0,0,0,1,bridge
347169,2858,30,52,3,0,0,0,1,bridge
347170,76,2,8,0,0,0,0,1,bridge
347176,0,0,0,0,1,0,0,1,bridge
347177,145,6,12,0,0,0,0,1,bridge
347182,972,16,30,0,0,1,0,1,bridge
347184,1713,23,41,0,0,0,0,1,bridge
347186,237,6,15,0,0,0,0,1,bridge
347187,27,3,4,3,0,0,0,1,bridge
347192,393,8,19,0,0,1,0,1,bridge
347195,574,6,23,0,0,0,0,1,bridge
347196,28,3,4,0,0,0,0,1,bridge
347200,3372,34,57,3,0,0,0,1,bridge
347202,8,2,2,0,1,0,0,1,bridge
347204,92,5,8,3,0,0,0,1,bridge
347205,31,3,5,0,0,0,0,1,bridge
347206,266,9,15,0,0,0,0,1,bridge
347222,615,13,24,3,0,0,0,1,bridge
347225,1377,14,37,3,0,0,0,1,bridge
347229,4,2,2,0,0,0,0,1,bridge
347234,1024,13,32,3,0,1,0,1,bridge
347236,8,2,2,0,0,0,0,1,bridge
347244,1,1,1,1,0,0,0,1,bridge
347249,2,1,1,0,0,0,0,1,bridge
347254,217,8,12,3,0,0,0,1,bridge
347259,2,1,1,0,0,0,0,1,bridge
347260,87,4,8,0,0,0,0,1,bridge
347261,765,17,27,0,0,1,0,1,bridge
347263,151,7,11,3,0,1,0,1,bridge
347275,2425,19,49,3,1,0,0,1,bridge
347283,1830,18,42,0,0,1,0,1,bridge
347289,867,15,29,0,0,1,0,1,bridge
347291,100,5,8,3,0,0,0,1,bridge
347294,187,7,13,0,0,1,0,1,bridge
347297,52,4,7,3,0,0,0,1,bridge
347304,1467,17,35,0,1,0,0,1,bridge
347311,77,6,8,0,0,0,0,1,bridge
347313,2157,26,44,0,0,0,0,1,bridge
347315,227,9,14,0,0,1,0,1,bridge
347321,85,5,9,0,0,1,0,1,bridge
347331,822,14,25,0,0,0,0,1,bridge
347341,26,2,5,0,0,1,0,1,bridge
347342,5814,28,76,3,0,0,0,1,bridge
347346,18,3,4,0,0,1,0,1,bridge
347347,53,5,7,3,0,0,0,1,bridge
347349,860,16,24,3,1,0,0,1,bridge
347351,107,5,9,0,0,0,0,1,bridge
347353,3,1,1,0,0,1,0,1,bridge
347354,287,10,16,2,0,0,0,1,bridge
347359,119,5,10,0,1,0,0,1,bridge
347363,211,6,14,0,1,0,0,1,bridge
347372,585,11,24,0,0,0,0,1,bridge
347373,1217,21,32,0,0,1,0,1,bridge
347375,23,2,4,0,0,0,0,1,bridge
347377,58,3,7,0,0,0,0,1,bridge
347382,14848,58,112,0,0,1,0,1,bridge
347389,4,1,2,0,0,0,0,1,bridge
347395,73,5,8,0,0,0,0,1,bridge
347396,7,2,2,0,0,0,0,1,bridge
347397,405,10,20,0,0,0,0,1,bridge
347399,516,10,22,0,0,0,0,1,bridge
347403,5,2,2,0,0,0,0,1,bridge
347409,3,1,1,0,1,0,0,1,bridge
347410,1672,22,38,3,0,0,0,1,bridge
347422,79,6,7,3,0,0,0,1,bridge
347424,174,9,12,0,0,0,0,1,bridge
347426,96,5,9,0,0,0,0,1,bridge
347428,2233,15,47,0,0,1,0,1,bridge
347431,139,6,10,0,0,0,0,1,bridge
347434,61,4,7,0,0,1,0,1,bridge
347435,1419,20,37,3,0,1,0,1,bridge
347439,756,16,23,3,0,0,0,1,bridge
347441,146,4,12,0,0,0,0,1,bridge
347449,107,5,10,0,0,0,0,1,bridge
347452,3167,33,53,0,0,1,0,1,bridge
347455,1633,18,39,0,0,0,0,1,bridge
347457,173,6,13,0,0,0,0,1,bridge
347459,13,2,3,0,1,0,0,1,bridge
347460,1435,16,37,0,0,0,0,1,bridge
347463,687,14,22,0,0,1,0,1,bridge
347467,687,15,25,0,0,0,0,1,bridge
347470,161,7,11,0,0,0,0,1,bridge
347472,0,0,0,0,1,0,0,1,bridge
347479,34,3,5,1,0,0,0,1,bridge
347491,3516,31,56,3,1,0,0,1,bridge
347492,8699,50,90,0,0,0,0,1,bridge
347493,21404,83,143,3,0,1,0,1,bridge
347494,73,3,8,0,0,1,0,1,bridge
347495,938,11,30,3,0,0,0,1,bridge
347496,3052,35,48,0,0,0,0,1,bridge
347498,1763,19,41,0,0,0,0,1,bridge
347500,5,2,2,0,0,0,0,1,bridge
347501,24,3,4,2,0,1,0,1,bridge
347504,41,4,5,0,0,0,0,1,bridge
347505,5,1,2,0,0,0,0,1,bridge
347506,32,4,5,0,0,0,0,1,bridge
347511,17,2,3,0,0,0,0,1,bridge
347515,136,7,9,0,0,0,0,1,bridge
347516,199,7,13,0,0,1,0,1,bridge
347517,12,2,3,0,0,0,0,1,bridge
347526,45,3,6,0,0,0,0,1,bridge
347528,65,4,7,0,0,0,0,1,bridge
347530,6416,39,74,0,0,0,0,1,bridge
347537,27,3,4,0,0,0,0,1,bridge
347540,277,10,16,0,0,1,0,1,bridge
347570,422,10,15,0,1,0,0,1,bridge
347576,764,11,27,3,1,0,0,1,bridge
347577,70,3,8,0,0,0,0,1,bridge
347578,54,3,7,0,0,0,0,1,bridge
347580,1023,18,30,0,0,0,0,1,bridge
347581,0,0,0,0,0,0,0,1,bridge
347590,1804,21,36,0,1,0,0,1,bridge
347593,31,3,5,0,0,0,0,1,bridge
347596,179,3,13,3,0,0,0,1,bridge
347603,170,5,13,0,0,0,0,1,bridge
347606,1835,23,40,3,0,0,0,1,bridge
347613,643,15,22,3,0,0,0,1,bridge
347616,8,1,2,0,0,0,0,1,bridge
347619,3303,30,56,3,0,0,0,1,bridge
347621,735,13,27,0,1,1,0,1,bridge
347626,59,5,7,0,1,0,0,1,bridge
347628,196,9,14,0,0,1,0,1,bridge
347630,16356,47,127,0,0,0,0,1,bridge
347631,7,2,2,3,0,0,0,1,bridge
347632,3460,32,58,0,0,0,0,1,bridge
347633,268,6,16,0,0,0,0,1,bridge
347636,11,2,3,0,0,0,0,1,bridge
347637,48,2,6,1,0,0,0,1,bridge
347643,381,6,19,3,0,0,0,1,bridge
347647,90,4,9,0,0,0,0,1,bridge
347652,22,3,4,0,0,0,0,1,bridge
347659,71,4,8,3,0,0,0,1,bridge
347660,8971,50,93,3,0,1,0,1,bridge
347667,64,4,7,1,0,1,0,1,bridge
347670,6042,36,77,3,0,1,0,1,bridge
347680,627,13,23,3,0,0,0,1,bridge
347685,2412,28,42,0,1,0,0,1,bridge
347690,792,12,28,3,1,0,0,1,bridge
347694,0,0,0,0,0,0,0,1,bridge
347698,60,5,7,0,0,0,0,1,bridge
347701,52,4,7,0,1,0,0,1,bridge
347708,419,7,20,0,0,1,0,1,bridge
347711,2765,21,52,0,0,1,0,1,bridge
347712,47,4,6,0,0,0,0,1,bridge
347718,2,1,1,0,0,0,0,1,bridge
347723,60,4,5,0,0,0,0,1,bridge
347729,119,2,10,0,0,0,0,1,bridge
347736,242,9,14,0,1,0,0,1,bridge
347745,55,3,7,0,1,0,0,1,bridge
347747,210,8,13,0,0,0,0,1,bridge
347750,375,12,18,3,0,0,0,1,bridge
347751,7193,47,69,0,0,0,0,1,bridge
347754,91,5,9,1,0,0,0,1,bridge
347757,1205,19,33,3,0,1,0,1,bridge
347759,1046,11,32,0,0,0,0,1,bridge
347760,66,5,7,0,0,1,0,1,bridge
347763,89,5,9,3,0,0,0,1,bridge
347764,185,8,13,3,0,0,0,1,bridge
347771,419,12,20,0,0,0,0,1,bridge
347773,2,1,1,0,0,0,0,1,bridge
347774,101,4,8,3,0,0,0,1,bridge
347775,60,4,7,0,1,0,0,1,bridge
347787,1350,12,36,0,0,1,0,1,bridge
347789,118,4,10,2,0,1,0,1,bridge
347790,2,1,1,2,0,0,0,1,bridge
347791,4898,38,66,0,0,0,0,1,bridge
347792,3293,30,54,3,0,0,0,1,bridge
347799,0,0,0,3,1,0,0,1,bridge
347808,2571,22,50,0,0,0,0,1,bridge
347813,64,5,7,3,0,0,0,1,bridge
347824,1835,24,42,3,0,0,0,1,bridge
347825,7,2,2,3,0,0,0,1,bridge
347828,61,4,7,0,0,1,0,1,bridge
347829,383,7,19,3,0,0,0,1,bridge
347833,8,2,2,0,0,0,0,1,bridge
347835,1,1,1,0,0,0,0,1,bridge
347837,27,4,4,0,0,0,0,1,bridge
347840,1057,12,32,0,1,0,0,1,bridge
347853,7,2,2,3,0,0,0,1,bridge
347856,737,16,26,3,0,0,0,1,bridge
347858,10,2,2,3,0,0,0,1,bridge
347860,6,2,2,3,1,0,0,1,bridge
347863,33,3,5,0,0,0,0,1,bridge
347864,380,10,18,0,0,0,0,1,bridge
347865,5,1,1,0,1,0,0,1,bridge
347866,0,0,0,0,0,0,0,1,bridge
347867,406,11,15,3,0,0,0,1,bridge
347869,1782,24,39,3,0,1,0,1,bridge
347874,137,6,8,0,1,0,0,1,bridge
347876,259,7,16,0,0,1,0,1,bridge
347880,634,13,22,3,0,0,0,1,bridge
347884,3918,30,57,0,1,0,0,1,bridge
347889,14,2,3,0,0,0,0,1,bridge
347891,1287,15,35,0,0,1,0,1,bridge
347892,49,4,7,0,0,0,0,1,bridge
347899,101,3,10,0,1,0,0,1,bridge
347901,2,1,1,0,0,0,0,1,bridge
347903,1587,20,38,3,0,0,0,1,bridge
347913,140,6,10,0,0,0,0,1,bridge
347914,94,4,9,0,1,1,0,1,bridge
347915,117,6,10,2,0,0,0,1,bridge
347917,1,1,1,0,0,0,0,1,bridge
347918,31,4,5,2,0,1,0,1,bridge
347927,13,2,3,0,1,0,0,1,bridge
347930,107,6,9,0,0,0,0,1,bridge
347935,62,3,7,0,1,1,0,1,bridge
347949,130,5,11,0,0,1,0,1,bridge
347953,40,3,6,0,0,1,0,1,bridge
347961,0,0,0,0,0,0,0,1,bridge
347968,6959,44,80,0,1,0,0,1,bridge
347969,45,4,6,0,1,0,0,1,bridge
347975,27,3,4,0,1,0,0,1,bridge
347977,161,7,12,0,0,1,0,1,bridge
347978,53,4,7,3,0,0,0,1,bridge
347979,6,2,2,1,0,1,0,1,bridge
347983,14,3,3,0,1,0,0,1,bridge
347985,207,9,14,3,0,0,0,1,bridge
347986,83,3,9,0,0,1,0,1,bridge
347987,0,0,0,0,0,0,0,1,bridge
347991,1107,17,33,0,0,0,0,1,bridge
347994,13,2,3,0,0,1,0,1,bridge
347996,99,5,9,0,0,0,0,1,bridge
347997,176,4,13,0,1,0,0,1,bridge
347998,129,4,11,3,0,0,0,1,bridge
348005,272,7,15,3,0,0,0,1,bridge
348007,88,5,9,0,1,0,0,1,bridge
348010,22,2,4,0,1,0,0,1,bridge
348012,851,19,27,3,0,0,0,1,bridge
348013,36,3,5,0,0,0,0,1,bridge
348015,48,4,6,1,1,1,0,1,bridge
348018,563,12,23,0,0,0,0,1,bridge
348020,7311,41,84,0,1,0,0,1,bridge
348021,34,3,5,0,0,0,0,1,bridge
348023,1276,22,34,0,0,0,0,1,bridge
348027,1466,21,32,3,0,0,0,1,bridge
348031,2229,25,37,0,0,0,0,1,bridge
348039,0,0,0,0,0,0,0,1,bridge
348041,59,4,5,0,0,0,0,1,bridge
348042,14,1,3,0,0,0,0,1,bridge
348048,1858,26,43,0,0,0,0,1,bridge
348049,668,16,22,0,0,1,0,1,bridge
348057,681,13,24,0,0,0,0,1,bridge
348063,273,9,16,0,0,0,0,1,bridge
348064,177,5,13,0,0,1,0,1,bridge
348065,94,6,7,0,1,0,0,1,bridge
348069,2241,24,44,0,0,0,0,1,bridge
348073,744,14,24,3,1,0,0,1,bridge
348078,10,2,3,1,1,0,0,1,bridge
348081,996,15,31,0,0,0,0,1,bridge
348082,190,8,11,3,1,0,0,1,bridge
348084,910,10,30,3,0,0,0,1,bridge
348090,225,8,15,3,0,1,0,1,bridge
348094,12980,52,111,0,0,0,0,1,bridge
348100,7317,41,84,0,1,0,0,1,bridge
348102,624,15,24,0,0,0,0,1,bridge
348106,254,9,15,0,0,1,0,1,bridge
348108,4,1,1,0,0,0,0,1,bridge
348112,16,3,4,0,0,0,0,1,bridge
348114,440,9,20,3,0,0,0,1,bridge
348117,0,0,0,0,1,0,0,1,bridge
348124,1985,22,44,3,0,0,0,1,bridge
348129,106,6,9,0,0,0,0,1,bridge
348139,11,2,3,0,0,0,0,1,bridge
348140,53,3,7,3,0,0,0,1,bridge
348144,2720,27,49,3,0,0,0,1,bridge
348145,164,9,11,0,0,0,0,1,bridge
348167,3,1,1,3,0,0,0,1,bridge
348169,2148,22,36,3,0,0,0,1,bridge
348172,19,2,4,0,1,0,0,1,bridge
348179,244,8,15,2,0,1,0,1,bridge
348187,2399,22,44,3,1,0,0,1,bridge
348189,323,8,17,0,0,1,0,1,bridge
348190,977,16,30,3,0,0,0,1,bridge
348193,192,7,13,0,0,0,0,1,bridge
348194,3645,31,47,0,0,0,0,1,bridge
348196,1642,19,40,3,0,1,0,1,bridge
348198,9895,54,93,3,0,0,0,1,bridge
348200,630,13,24,0,0,0,0,1,bridge
348203,344,9,18,3,0,0,1,1,bridge
348204,5028,18,70,0,1,0,0,1,bridge
348207,3,1,1,0,0,1,0,1,bridge
348213,287,11,16,0,0,0,0,1,bridge
348216,36,4,6,0,1,0,0,1,bridge
348219,29,3,5,3,0,0,0,1,bridge
348231,298,7,17,0,1,1,0,1,bridge
348232,122,6,8,2,1,1,0,1,bridge
348236,56,3,7,2,0,0,0,1,bridge
348237,56715,81,237,0,1,0,0,1,bridge
348239,25,2,5,0,0,1,0,1,bridge
348240,119,4,10,1,0,0,0,1,bridge
348241,128,7,10,0,1,0,0,1,bridge
348243,1,1,1,1,0,0,0,1,bridge
348249,17908,73,127,0,0,1,0,1,bridge
348252,2905,24,53,0,1,0,0,1,bridge
348254,921,18,29,0,0,0,0,1,bridge
348259,731,15,25,0,0,0,0,1,bridge
348262,0,0,0,0,1,0,0,1,bridge
348268,4,2,2,0,1,0,0,1,bridge
348274,5,1,2,0,1,1,0,1,bridge
348281,25,3,5,0,0,0,0,1,bridge
348284,270,9,13,3,1,0,0,1,bridge
348288,5810,39,74,3,0,0,0,1,bridge
348289,31,3,3,0,0,0,0,1,bridge
348305,34,2,5,0,0,0,0,1,bridge
348307,188,6,13,3,0,0,0,1,bridge
348308,1223,20,34,0,0,1,0,1,bridge
348312,48,4,5,0,0,0,0,1,bridge
348313,18156,58,94,0,0,0,0,1,bridge
348315,1020,8,31,0,0,0,0,1,bridge
348320,25,2,5,3,1,0,0,1,bridge
348324,30,3,5,1,0,1,0,1,bridge
348327,208,8,14,3,0,0,0,1,bridge
348328,18,3,4,0,0,0,0,1,bridge
348329,2317,20,46,3,0,0,0,1,bridge
348333,4,1,2,0,1,0,0,1,bridge
348335,7,1,2,0,0,1,0,1,bridge
348336,660,14,22,0,0,1,0,1,bridge
348349,178,7,12,3,1,0,0,1,bridge
348351,110,6,10,0,1,1,0,1,bridge
348355,2512,24,50,3,0,1,0,1,bridge
348356,572,11,23,0,0,1,0,1,bridge
348357,1272,17,29,0,0,0,0,1,bridge
348359,11302,46,103,3,0,0,0,1,bridge
348362,11,2,3,3,0,0,0,1,bridge
348366,907,18,28,0,1,0,0,1,bridge
348367,347,10,17,0,1,0,0,1,bridge
348371,56,3,7,0,0,0,0,1,bridge
348379,17,3,4,0,1,0,0,1,bridge
348380,4,1,2,0,0,0,0,1,bridge
348383,5,1,1,0,0,0,0,1,bridge
348385,1,1,1,3,0,0,1,1,bridge
348387,79,5,7,3,1,0,0,1,bridge
348395,397,11,18,0,0,0,0,1,bridge
348396,354,9,18,0,0,0,0,1,bridge
348397,1,1,1,0,0,0,0,1,bridge
348399,0,0,0,0,0,0,0,1,bridge
348402,5637,39,74,3,1,0,0,1,bridge
348406,375,8,19,3,0,0,0,1,bridge
348417,1590,19,39,3,0,0,0,1,bridge
348422,388,10,18,3,0,0,0,1,bridge
348429,1193,12,34,3,0,0,0,1,bridge
348432,3911,27,58,0,0,0,0,1,bridge
348433,18,1,4,0,0,1,0,1,bridge
348440,509,10,22,0,1,0,0,1,bridge
348441,248,9,13,3,1,0,0,1,bridge
348448,56,4,7,1,0,1,0,1,bridge
348449,104,5,10,0,0,0,0,1,bridge
348456,333,10,16,0,0,0,0,1,bridge
348459,12,2,3,0,0,0,0,1,bridge
348461,0,0,0,0,0,0,0,1,bridge
348464,50,3,7,0,0,1,0,1,bridge
348465,77,3,8,0,0,0,0,1,bridge
348467,3237,28,56,3,0,1,0,1,bridge
348473,788,15,17,0,0,0,0,1,bridge
348474,0,0,0,0,0,0,0,1,bridge
348477,257,9,15,0,0,0,0,1,bridge
348479,0,0,0,0,0,0,0,1,bridge
348480,7,2,2,0,0,0,0,1,bridge
348482,379,9,19,0,0,0,0,1,bridge
348497,3340,18,57,3,0,0,0,1,bridge
348498,65,4,8,3,0,0,0,1,bridge
348503,185,8,13,0,0,0,0,1,bridge
348504,27,3,5,0,0,0,0,1,bridge
348507,85,5,8,3,1,0,0,1,bridge
348510,1,1,1,0,0,1,0,1,bridge
348511,410,11,20,0,0,0,0,1,bridge
348518,10,2,3,0,1,0,0,1,bridge
348523,131,7,11,0,0,0,0,1,bridge
348525,0,0,0,0,0,0,0,1,bridge
348529,32,3,5,0,0,0,0,1,bridge
348534,0,0,0,3,0,0,0,1,bridge
348536,335,7,18,0,0,0,0,1,bridge
348537,60,5,7,3,1,0,0,1,bridge
348540,1524,14,39,0,1,0,0,1,bridge
348544,13,2,3,0,1,0,0,1,bridge
348545,12,2,3,0,0,0,0,1,bridge
348546,85,5,9,0,0,1,0,1,bridge
348548,30,3,5,3,0,0,0,1,bridge
348549,14,2,3,0,0,0,0,1,bridge
348550,335,12,16,0,1,0,0,1,bridge
348551,5,2,2,3,0,0,0,1,bridge
348562,80,5,7,0,0,0,0,1,bridge
348567,40,3,4,3,0,0,0,1,bridge
348569,714,15,24,3,0,0,0,1,bridge
348571,14310,60,114,3,0,1,0,1,bridge
348579,166,7,12,0,0,0,0,1,bridge
348580,411,6,20,0,0,1,0,1,bridge
348584,2544,30,49,0,0,0,0,1,bridge
348590,2169,20,45,3,1,0,0,1,bridge
348593,9,2,2,0,0,0,0,1,bridge
348597,1383,18,37,0,0,0,0,1,bridge
348603,286,10,16,3,0,0,0,1,bridge
348605,317,10,16,0,0,0,0,1,bridge
348606,698,14,25,0,0,0,0,1,bridge
348608,18,2,4,0,1,0,0,1,bridge
348617,84,5,9,0,0,1,0,1,bridge
348618,20,2,4,0,0,0,0,1,bridge
348624,143,7,11,0,0,0,0,1,bridge
348636,9,2,3,0,0,0,0,1,bridge
348642,53,3,7,0,0,0,0,1,bridge
348653,995,20,30,0,0,0,0,1,bridge
348656,705,16,22,3,0,0,0,1,bridge
348658,16892,64,111,0,0,0,0,1,bridge
348659,40,4,6,0,0,0,0,1,bridge
348661,39,3,6,3,0,1,0,1,bridge
348662,0,0,0,0,0,0,0,1,bridge
348663,520,12,21,0,0,0,0,1,bridge
348664,446,4,21,3,1,0,0,1,bridge
348665,63,5,7,0,0,0,0,1,bridge
348667,48,3,6,1,1,0,0,1,bridge
348671,5965,37,76,0,0,1,0,1,bridge
348679,239,6,15,0,1,0,0,1,bridge
348680,30,3,5,1,0,0,0,1,bridge
348681,0,0,0,3,0,0,0,1,bridge
348683,171,7,10,0,1,0,0,1,bridge
348685,3,1,1,0,0,1,0,1,bridge
348691,366,10,19,0,0,0,0,1,bridge
348693,678,11,26,0,0,0,0,1,bridge
348696,61,3,7,0,0,1,0,1,bridge
348706,620,13,24,0,0,0,0,1,bridge
348709,952,16,30,0,1,0,0,1,bridge
348710,93,5,9,0,0,0,0,1,bridge
348711,30,2,5,1,0,0,0,1,bridge
348713,14,2,3,0,0,0,0,1,bridge
348714,77,5,8,0,0,0,0,1,bridge
348719,1002,11,31,0,0,0,0,1,bridge
348723,358,11,18,0,0,0,0,1,bridge
348724,437,8,20,0,0,0,0,1,bridge
348725,323,11,17,0,0,0,0,1,bridge
348727,3851,26,61,3,0,0,0,1,bridge
348738,42,3,6,0,1,0,0,1,bridge
